location,total_vaccinations,people_vaccinated,people_fully_vaccinated,date,source_url,vaccine
United Kingdom,6329968.0,5861351.0,468617.0,2021-01-22,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,6822981.0,6353321.0,469660.0,2021-01-23,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,7044048.0,6573570.0,470478.0,2021-01-24,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,7325773.0,6853327.0,472446.0,2021-01-25,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,7638543.0,7164387.0,474156.0,2021-01-26,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,7953250.0,7476765.0,476485.0,2021-01-27,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,8369438.0,7891184.0,478254.0,2021-01-28,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,8859372.0,8378940.0,480432.0,2021-01-29,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,9468382.0,8977329.0,491053.0,2021-01-30,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,9790576.0,9296367.0,494209.0,2021-01-31,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,10143511.0,9646715.0,496796.0,2021-02-01,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,10520433.0,10021471.0,498962.0,2021-02-02,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,10992444.0,10490487.0,501957.0,2021-02-03,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,11477040.0,10971047.0,505993.0,2021-02-04,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,11975267.0,11465210.0,510057.0,2021-02-05,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12526737.0,12015018.0,511719.0,2021-02-06,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12806587.0,12294006.0,512581.0,2021-02-07,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,13162878.0,12646486.0,516392.0,2021-02-08,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,13577851.0,13058298.0,519553.0,2021-02-09,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,14033555.0,13509108.0,524447.0,2021-02-10,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,14542318.0,14012224.0,530094.0,2021-02-11,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,15091696.0,14556827.0,534869.0,2021-02-12,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,15599904.0,15062189.0,537715.0,2021-02-13,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,15839781.0,15300151.0,539630.0,2021-02-14,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,16122272.0,15576107.0,546165.0,2021-02-15,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,16499549.0,15940972.0,558577.0,2021-02-16,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,16996806.0,16423082.0,573724.0,2021-02-17,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,17465127.0,16875536.0,589591.0,2021-02-18,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,17852327.0,17247442.0,604885.0,2021-02-19,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,18197269.0,17582121.0,615148.0,2021-02-20,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,18348165.0,17723840.0,624325.0,2021-02-21,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,18558969.0,17916181.0,642788.0,2021-02-22,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,18911978.0,18242873.0,669105.0,2021-02-23,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,19392553.0,18691835.0,700718.0,2021-02-24,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,19913592.0,19177555.0,736037.0,2021-02-25,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,20450858.0,19682048.0,768810.0,2021-02-26,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,20885683.0,20089551.0,796132.0,2021-02-27,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,21091267.0,20275451.0,815816.0,2021-02-28,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,21322717.0,20478619.0,844098.0,2021-03-01,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,21599027.0,20703615.0,895412.0,2021-03-02,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,21946433.0,20982571.0,963862.0,2021-03-03,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,22392883.0,21358815.0,1034068.0,2021-03-04,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,22887118.0,21796278.0,1090840.0,2021-03-05,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,23335514.0,22213112.0,1122402.0,2021-03-06,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,23519898.0,22377255.0,1142643.0,2021-03-07,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,23773959.0,22592528.0,1181431.0,2021-03-08,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,24064182.0,22809829.0,1254353.0,2021-03-09,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,24405231.0,23053716.0,1351515.0,2021-03-10,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,24759603.0,23314525.0,1445078.0,2021-03-11,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,25216857.0,23684103.0,1532754.0,2021-03-12,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,25781120.0,24196211.0,1584909.0,2021-03-13,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,26063501.0,24453221.0,1610280.0,2021-03-14,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,26503552.0,24839906.0,1663646.0,2021-03-15,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,27032671.0,25273226.0,1759445.0,2021-03-16,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,27614526.0,25735472.0,1879054.0,2021-03-17,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,28274802.0,26263732.0,2011070.0,2021-03-18,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,29015457.0,26878662.0,2136795.0,2021-03-19,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,29859742.0,27630970.0,2228772.0,2021-03-20,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,30279360.0,27997976.0,2281384.0,2021-03-21,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,30691557.0,28327873.0,2363684.0,2021-03-22,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,31186362.0,28653523.0,2532839.0,2021-03-23,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,31766669.0,28991188.0,2775481.0,2021-03-24,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,32325993.0,29316130.0,3009863.0,2021-03-25,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,33020952.0,29727435.0,3293517.0,2021-03-26,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,33684114.0,30151736.0,3532378.0,2021-03-27,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,34125256.0,30445284.0,3679972.0,2021-03-28,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,34530295.0,30682093.0,3848202.0,2021-03-29,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,35033894.0,30908010.0,4125884.0,2021-03-30,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,35660902.0,31147444.0,4513458.0,2021-03-31,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,36277136.0,31318262.0,4958874.0,2021-04-01,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,36631187.0,31425682.0,5205505.0,2021-04-02,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,36917986.0,31533568.0,5384418.0,2021-04-03,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,37013749.0,31581623.0,5432126.0,2021-04-04,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,37119083.0,31622367.0,5496716.0,2021-04-05,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,37391103.0,31707594.0,5683509.0,2021-04-06,https://coronavirus.data.gov.uk/details/healthcare,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,37899029.0,31807124.0,6091905.0,2021-04-07,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,38444540.0,31903366.0,6541174.0,2021-04-08,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,39001554.0,32010244.0,6991310.0,2021-04-09,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,39587893.0,32121353.0,7466540.0,2021-04-10,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,39846781.0,32190576.0,7656205.0,2021-04-11,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,40107877.0,32250481.0,7857396.0,2021-04-12,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,40496685.0,32326604.0,8170081.0,2021-04-13,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,40958303.0,32444439.0,8513864.0,2021-04-14,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,41505768.0,32574221.0,8931547.0,2021-04-15,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,42140989.0,32709778.0,9431211.0,2021-04-16,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,42780069.0,32849223.0,9930846.0,2021-04-17,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,43084487.0,32932448.0,10152039.0,2021-04-18,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,43457910.0,33032120.0,10425790.0,2021-04-19,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,43915559.0,33139742.0,10775817.0,2021-04-20,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,44450252.0,33257651.0,11192601.0,2021-04-21,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,45012308.0,33388637.0,11623671.0,2021-04-22,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,45613109.0,33524423.0,12088686.0,2021-04-23,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,46309512.0,33673190.0,12636322.0,2021-04-24,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,46650008.0,33752885.0,12897123.0,2021-04-25,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,47045391.0,33843580.0,13201811.0,2021-04-26,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,47540984.0,33959908.0,13581076.0,2021-04-27,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,48138009.0,34094048.0,14043961.0,2021-04-28,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,48752144.0,34216616.0,14535528.0,2021-04-29,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,49319518.0,34362205.0,14957313.0,2021-04-30,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,49834997.0,34505380.0,15329617.0,2021-05-01,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,50089549.0,34588600.0,15500949.0,2021-05-02,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,50297911.0,34667904.0,15630007.0,2021-05-03,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,50682567.0,34795074.0,15887493.0,2021-05-04,https://coronavirus.data.gov.uk/details/healthcare,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
